num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
2386,frozen-bed,Frozen Bed,Furniture,NA,9000,bells,36000,bells,NA,NA,NA,NA,nh,item-frozen-bed,https://villagerdb.com/images/items/thumb/frozen-bed.f51161d.png
2387,frozen-chair,Frozen Chair,Furniture,NA,6200,bells,24800,bells,NA,NA,NA,NA,nh,item-frozen-chair,https://villagerdb.com/images/items/thumb/frozen-chair.acb4d09.png
2388,frozen-counter,Frozen Counter,Furniture,NA,7000,bells,28000,bells,NA,NA,NA,NA,nh,item-frozen-counter,https://villagerdb.com/images/items/thumb/frozen-counter.51cee10.png
2389,frozen-partition,Frozen Partition,Furniture,NA,7400,bells,29600,bells,NA,NA,NA,NA,nh,item-frozen-partition,https://villagerdb.com/images/items/thumb/frozen-partition.d67028e.png
2390,frozen-pillar,Frozen Pillar,Furniture,NA,6200,bells,24800,bells,NA,NA,NA,NA,nh,item-frozen-pillar,https://villagerdb.com/images/items/thumb/frozen-pillar.f91b14d.png
2391,frozen-sculpture,Frozen Sculpture,Furniture,NA,6600,bells,26400,bells,NA,NA,NA,NA,nh,item-frozen-sculpture,https://villagerdb.com/images/items/thumb/frozen-sculpture.36bb6c1.png
2392,frozen-table,Frozen Table,Furniture,NA,8200,bells,32800,bells,NA,NA,NA,NA,nh,item-frozen-table,https://villagerdb.com/images/items/thumb/frozen-table.dcf3cc4.png
2393,frozen-treat-set,Frozen-treat Set,Furniture,NA,5400,bells,21600,bells,NA,NA,NA,NA,nh,item-frozen-treat-set,https://villagerdb.com/images/items/thumb/frozen-treat-set.80ded0d.png
2394,frozen-tree,Frozen Tree,Furniture,NA,8200,bells,32800,bells,NA,NA,NA,NA,nh,item-frozen-tree,https://villagerdb.com/images/items/thumb/frozen-tree.18f64e0.png
2395,frugal-dress,Frugal Dress,Dresses,NA,122,bells,490,bells,NA,NA,NA,NA,nh,item-frugal-dress,https://villagerdb.com/images/items/full/frugal-dress.8cdfcba.png
2396,frugal-hat,Frugal Hat,Hats,NA,87,bells,350,bells,NA,NA,NA,NA,nh,item-frugal-hat,https://villagerdb.com/images/items/full/frugal-hat.bf2f68d.png
2397,frugal-outfit,Frugal Outfit,Dresses,NA,112,bells,450,bells,NA,NA,NA,NA,nh,item-frugal-outfit,https://villagerdb.com/images/items/full/frugal-outfit.380da24.png
2398,fruit-basket,Fruit Basket,Furniture,NA,1000,bells,4000,bells,NA,NA,NA,NA,nh,item-fruit-basket,https://villagerdb.com/images/items/thumb/fruit-basket.81a057c.png
2405,fruit-wreath,Fruit Wreath,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,2,apple,nh,item-fruit-wreath,https://villagerdb.com/images/items/thumb/fruit-wreath.5727760.png
2405,fruit-wreath,Fruit Wreath,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,1,pear,nh,item-fruit-wreath,https://villagerdb.com/images/items/thumb/fruit-wreath.5727760.png
2405,fruit-wreath,Fruit Wreath,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,3,cherry,nh,item-fruit-wreath,https://villagerdb.com/images/items/thumb/fruit-wreath.5727760.png
2405,fruit-wreath,Fruit Wreath,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,3,orange,nh,item-fruit-wreath,https://villagerdb.com/images/items/thumb/fruit-wreath.5727760.png
2405,fruit-wreath,Fruit Wreath,Furniture,FALSE,2000,bells,NA,NA,NA,FALSE,1,peach,nh,item-fruit-wreath,https://villagerdb.com/images/items/thumb/fruit-wreath.5727760.png
2406,frying-pan,Frying Pan,Furniture,FALSE,1500,bells,NA,NA,NA,TRUE,2,iron-nugget,nh,item-frying-pan,https://villagerdb.com/images/items/thumb/frying-pan.9a9e386.png
2416,full-body-tights,Full-body Tights,Dresses,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-full-body-tights,https://villagerdb.com/images/items/full/full-body-tights.292824b.png
2417,full-length-dress-with-pearls,Full-length Dress With Pearls,Dresses,NA,650,bells,2600,bells,NA,NA,NA,NA,nh,item-full-length-dress-with-pearls,https://villagerdb.com/images/items/full/full-length-dress-with-pearls.4a56217.png
2425,funny-face-socks,Funny-face Socks,Socks,NA,150,bells,600,bells,NA,NA,NA,NA,nh,item-funny-face-socks,https://villagerdb.com/images/items/full/funny-face-socks.dad7424.png
2426,funny-glasses,Funny Glasses,Accessories,NA,275,bells,1100,bells,NA,NA,NA,NA,nh,item-funny-glasses,https://villagerdb.com/images/items/full/funny-glasses.e4ac5af.png
2428,futon,Futon,Furniture,NA,400,bells,1600,bells,NA,NA,NA,NA,nh,item-futon,https://villagerdb.com/images/items/thumb/futon.3b5e448.png
2433,fuzzy-vest,Fuzzy Vest,Tops,NA,325,bells,1300,bells,NA,NA,NA,NA,nh,item-fuzzy-vest,https://villagerdb.com/images/items/full/fuzzy-vest.a0bfc10.png
2452,gar-model,Gar Model,Furniture,NA,18000,bells,NA,NA,NA,NA,NA,NA,nh,item-gar-model,https://villagerdb.com/images/items/thumb/gar-model.caf31d2.png
2453,gar,Gar,Fish,FALSE,6000,bells,NA,NA,NA,NA,NA,NA,nh,item-gar,https://villagerdb.com/images/items/thumb/gar.b3bf1af.png
2454,garbage-bin,Garbage Bin,Furniture,NA,250,bells,1000,bells,NA,NA,NA,NA,nh,item-garbage-bin,https://villagerdb.com/images/items/thumb/garbage-bin.c659fd8.png
2455,garbage-can,Garbage Can,Furniture,TRUE,240,bells,960,bells,Nook's Cranny,NA,NA,NA,nh,item-garbage-can,https://villagerdb.com/images/items/thumb/garbage-can.58cdb65.png
2458,garbage-pail,Garbage Pail,Furniture,TRUE,250,bells,1000,bells,NA,NA,NA,NA,nh,item-garbage-pail,https://villagerdb.com/images/items/thumb/garbage-pail.30bf306.png
2459,garden-bench,Garden Bench,Furniture,FALSE,4440,bells,NA,NA,NA,TRUE,12,wood,nh,item-garden-bench,https://villagerdb.com/images/items/thumb/garden-bench.9c36b5a.png
2459,garden-bench,Garden Bench,Furniture,FALSE,4440,bells,NA,NA,NA,TRUE,4,iron-nugget,nh,item-garden-bench,https://villagerdb.com/images/items/thumb/garden-bench.9c36b5a.png
2461,garden-faucet,Garden Faucet,Furniture,TRUE,475,bells,1900,bells,Nook's Cranny,NA,NA,NA,nh,item-garden-faucet,https://villagerdb.com/images/items/thumb/garden-faucet.14c04e3.png
2462,garden-gnome,Garden Gnome,Furniture,TRUE,475,bells,1900,bells,Nook's Cranny,NA,NA,NA,nh,item-garden-gnome,https://villagerdb.com/images/items/thumb/garden-gnome.2207289.png
2463,garden-lantern,Garden Lantern,Furniture,TRUE,350,bells,1400,bells,Nook Shopping,NA,NA,NA,nh,item-garden-lantern,https://villagerdb.com/images/items/thumb/garden-lantern.9f15668.png
2464,garden-rock,Garden Rock,Furniture,NA,2250,bells,9000,bells,NA,FALSE,15,stone,nh,item-garden-rock,https://villagerdb.com/images/items/thumb/garden-rock.abc9dea.png
2466,garden-tank,Garden Tank,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-garden-tank,https://villagerdb.com/images/items/full/garden-tank.315bdc3.png
2468,garden-wagon,Garden Wagon,Furniture,FALSE,3180,bells,NA,NA,NA,TRUE,3,white-hyacinths,nh,item-garden-wagon,https://villagerdb.com/images/items/thumb/garden-wagon.e4bab2a.png
2468,garden-wagon,Garden Wagon,Furniture,FALSE,3180,bells,NA,NA,NA,TRUE,3,red-cosmos,nh,item-garden-wagon,https://villagerdb.com/images/items/thumb/garden-wagon.e4bab2a.png
2468,garden-wagon,Garden Wagon,Furniture,FALSE,3180,bells,NA,NA,NA,TRUE,3,yellow-roses,nh,item-garden-wagon,https://villagerdb.com/images/items/thumb/garden-wagon.e4bab2a.png
2468,garden-wagon,Garden Wagon,Furniture,FALSE,3180,bells,NA,NA,NA,TRUE,8,wood,nh,item-garden-wagon,https://villagerdb.com/images/items/thumb/garden-wagon.e4bab2a.png
2468,garden-wagon,Garden Wagon,Furniture,FALSE,3180,bells,NA,NA,NA,TRUE,2,iron-nugget,nh,item-garden-wagon,https://villagerdb.com/images/items/thumb/garden-wagon.e4bab2a.png
2471,garter-socks,Garter Socks,Socks,NA,245,bells,980,bells,NA,NA,NA,NA,nh,item-garter-socks,https://villagerdb.com/images/items/full/garter-socks.593271b.png
2472,gas-mask,Gas Mask,Accessories,TRUE,275,bells,1100,bells,Able Sisters,NA,NA,NA,nh,item-gas-mask,https://villagerdb.com/images/items/full/gas-mask.40ab296.png
2474,gas-range,Gas Range,Furniture,TRUE,875,bells,3500,bells,Nook's Cranny,NA,NA,NA,nh,item-gas-range,https://villagerdb.com/images/items/thumb/gas-range.3e26c7b.png
2477,gaucho-pants,Gaucho Pants,Bottoms,NA,220,bells,880,bells,NA,NA,NA,NA,nh,item-gaucho-pants,https://villagerdb.com/images/items/full/gaucho-pants.1dfc8da.png
2483,gears,Gears,Furniture,NA,375,bells,1500,bells,NA,NA,NA,NA,nh,item-gears,https://villagerdb.com/images/items/thumb/gears.ea78f48.png
2484,geisha-wig,Geisha Wig,Hats,NA,1350,bells,5400,bells,NA,NA,NA,NA,nh,item-geisha-wig,https://villagerdb.com/images/items/full/geisha-wig.c2b8ab7.png
2487,gelato-umbrella,Gelato Umbrella,Umbrellas,NA,187,bells,750,bells,NA,NA,NA,NA,nh,item-gelato-umbrella,https://villagerdb.com/images/items/full/gelato-umbrella.7a4e2fc.png
2488,gemini-closet,Gemini Closet,Furniture,NA,22200,bells,88800,bells,NA,NA,NA,NA,nh,item-gemini-closet,https://villagerdb.com/images/items/thumb/gemini-closet.104d97d.png
2489,gemini-fragment,Gemini Fragment,Usables,NA,500,bells,NA,NA,NA,NA,NA,NA,nh,item-gemini-fragment,https://villagerdb.com/images/items/thumb/gemini-fragment.c6a1586.png
2499,geometric-print-pants,Geometric-print Pants,Bottoms,NA,260,bells,1040,bells,NA,NA,NA,NA,nh,item-geometric-print-pants,https://villagerdb.com/images/items/full/geometric-print-pants.5b12783.png
2500,geometric-print-socks,Geometric-print Socks,Socks,NA,237,bells,950,bells,NA,NA,NA,NA,nh,item-geometric-print-socks,https://villagerdb.com/images/items/full/geometric-print-socks.be34a84.png
2502,ghillie-brogues,Ghillie Brogues,Shoes,NA,585,bells,2340,bells,NA,NA,NA,NA,nh,item-ghillie-brogues,https://villagerdb.com/images/items/full/ghillie-brogues.06dac84.png
2504,ghost-umbrella,Ghost Umbrella,Umbrellas,NA,417,bells,1670,bells,NA,NA,NA,NA,nh,item-ghost-umbrella,https://villagerdb.com/images/items/full/ghost-umbrella.1b4f105.png
2506,giant-cicada-model,Giant Cicada Model,Furniture,NA,1500,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-cicada-model,https://villagerdb.com/images/items/thumb/giant-cicada-model.c4478a4.png
2507,giant-cicada,Giant Cicada,Bugs,FALSE,500,bells,2000,bells,NA,NA,NA,NA,nh,item-giant-cicada,https://villagerdb.com/images/items/thumb/giant-cicada.aeab0b6.png
2513,giant-ribbon,Giant Ribbon,Hats,NA,367,bells,1470,bells,NA,NA,NA,NA,nh,item-giant-ribbon,https://villagerdb.com/images/items/full/giant-ribbon.447098f.png
2514,giant-snakehead-model,Giant Snakehead Model,Furniture,NA,16500,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-snakehead-model,https://villagerdb.com/images/items/thumb/giant-snakehead-model.f588d83.png
2515,giant-snakehead,Giant Snakehead,Fish,FALSE,5500,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-snakehead,https://villagerdb.com/images/items/thumb/giant-snakehead.dc97c1e.png
2516,giant-stag-model,Giant Stag Model,Furniture,NA,30000,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-stag-model,https://villagerdb.com/images/items/thumb/giant-stag-model.2db0d00.png
2517,giant-stag,Giant Stag,Bugs,FALSE,10000,bells,40000,bells,NA,NA,NA,NA,nh,item-giant-stag,https://villagerdb.com/images/items/thumb/giant-stag.2f26e71.png
2519,giant-teddy-bear,Giant Teddy Bear,Furniture,NA,6300,bells,25200,bells,NA,NA,NA,NA,nh,item-giant-teddy-bear,https://villagerdb.com/images/items/thumb/giant-teddy-bear.8f3a56f.png
2520,giant-trevally-model,Giant Trevally Model,Furniture,NA,13500,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-trevally-model,https://villagerdb.com/images/items/thumb/giant-trevally-model.4eeb15b.png
2521,giant-trevally,Giant Trevally,Fish,FALSE,4500,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-trevally,https://villagerdb.com/images/items/thumb/giant-trevally.277cbf3.png
2522,giant-water-bug-model,Giant Water Bug Model,Furniture,NA,6000,bells,NA,NA,NA,NA,NA,NA,nh,item-giant-water-bug-model,https://villagerdb.com/images/items/thumb/giant-water-bug-model.57ffe68.png
2523,giant-water-bug,Giant Water Bug,Bugs,FALSE,2000,bells,8000,bells,NA,NA,NA,NA,nh,item-giant-water-bug,https://villagerdb.com/images/items/thumb/giant-water-bug.dc887d5.png
2527,gilet-and-shirt,Gilet And Shirt,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-gilet-and-shirt,https://villagerdb.com/images/items/full/gilet-and-shirt.5031def.png
2528,gingham-picnic-shirt,Gingham Picnic Shirt,Tops,TRUE,240,bells,960,bells,NA,NA,NA,NA,nh,item-gingham-picnic-shirt,https://villagerdb.com/images/items/full/gingham-picnic-shirt.e3f3fba.png
2529,gingham-picnic-skirt,Gingham Picnic Skirt,Bottoms,TRUE,220,bells,880,bells,Able Sisters,NA,NA,NA,nh,item-gingham-picnic-skirt,https://villagerdb.com/images/items/full/gingham-picnic-skirt.026ccf8.png
2534,giraffe-stag,Giraffe Stag,Bugs,FALSE,12000,bells,48000,bells,NA,NA,NA,NA,nh,item-giraffe-stag,https://villagerdb.com/images/items/thumb/giraffe-stag.a1203a4.png
2538,gizzard-shad-sushi-costume,Gizzard-shad-sushi Costume,Dresses,NA,360,bells,1440,bells,NA,NA,NA,NA,nh,item-gizzard-shad-sushi-costume,https://villagerdb.com/images/items/full/gizzard-shad-sushi-costume.6b6f90a.png
2539,gladiator-sandals,Gladiator Sandals,Shoes,NA,450,bells,1800,bells,NA,NA,NA,NA,nh,item-gladiator-sandals,https://villagerdb.com/images/items/full/gladiator-sandals.2eba93d.png
2542,glass-bottle-glasses,Glass-bottle Glasses,Accessories,TRUE,275,bells,1100,bells,Able Sisters,NA,NA,NA,nh,item-glass-bottle-glasses,https://villagerdb.com/images/items/full/glass-bottle-glasses.10219a1.png
2544,glass-holder-with-candle,Glass Holder With Candle,Furniture,TRUE,87,bells,350,bells,NA,NA,NA,NA,nh,item-glass-holder-with-candle,https://villagerdb.com/images/items/thumb/glass-holder-with-candle.ad439bd.png
2549,glengarry,Glengarry,Hats,NA,330,bells,1320,bells,NA,NA,NA,NA,nh,item-glengarry,https://villagerdb.com/images/items/full/glengarry.485bfba.png
2550,globe,Globe,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,NA,NA,NA,nh,item-globe,https://villagerdb.com/images/items/thumb/globe.d498417.png
2553,go-board,Go Board,Furniture,TRUE,450,bells,1800,bells,Nook's Cranny,NA,NA,NA,nh,item-go-board,https://villagerdb.com/images/items/thumb/go-board.1ae4c42.png
2557,goatee,Goatee,Accessories,NA,245,bells,980,bells,NA,NA,NA,NA,nh,item-goatee,https://villagerdb.com/images/items/full/goatee.3e1109c.png
2558,gobelin-shorts,Gobelin Shorts,Bottoms,NA,210,bells,840,bells,NA,NA,NA,NA,nh,item-gobelin-shorts,https://villagerdb.com/images/items/full/gobelin-shorts.f382394.png
2559,goggles,Goggles,Accessories,NA,140,bells,560,bells,NA,NA,NA,NA,nh,item-goggles,https://villagerdb.com/images/items/full/goggles.8cdc55c.png
2561,gold-armor-shoes,Gold-armor Shoes,Shoes,NA,40000,bells,160000,bells,NA,NA,NA,NA,nh,item-gold-armor-shoes,https://villagerdb.com/images/items/full/gold-armor-shoes.b1d8655.png
2563,gold-armor,Gold Armor,Dresses,NA,80000,bells,320000,bells,NA,NA,8,gold-nugget,nh,item-gold-armor,https://villagerdb.com/images/items/full/gold-armor.fb63ba3.png
2566,gold-bars,Gold Bars,Furniture,NA,30000,bells,120000,bells,NA,NA,NA,NA,nh,item-gold-bars,https://villagerdb.com/images/items/thumb/gold-bars.39735f5.png
2567,gold-bug-trophy,Gold Bug Trophy,Furniture,NA,450,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-bug-trophy,https://villagerdb.com/images/items/thumb/gold-bug-trophy.bc9c1eb.png
2568,gold-fish-trophy,Gold Fish Trophy,Furniture,NA,450,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-fish-trophy,https://villagerdb.com/images/items/thumb/gold-fish-trophy.f944d94.png
2569,gold-helmet,Gold Helmet,Hats,NA,50000,bells,200000,bells,NA,NA,NA,NA,nh,item-gold-helmet,https://villagerdb.com/images/items/full/gold-helmet.d450e2d.png
2570,gold-hha-plaque,Gold Hha Plaque,Furniture,NA,450,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-hha-plaque,https://villagerdb.com/images/items/thumb/gold-hha-plaque.a8d7c13.png
2571,gold-hha-trophy,Gold Hha Trophy,Furniture,NA,450,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-hha-trophy,https://villagerdb.com/images/items/thumb/gold-hha-trophy.c2eaee2.png
2574,gold-nugget,Gold Nugget,Usables,FALSE,10000,bells,NA,NA,Hitting rocks with a shovel or axe,NA,NA,NA,nh,item-gold-nugget,https://villagerdb.com/images/items/thumb/gold-nugget.752f5a4.png
2575,gold-ornament,Gold Ornament,Usables,NA,50,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-ornament,https://villagerdb.com/images/items/thumb/gold-ornament.fd6b30a.png
2576,gold-print-tee,Gold-print Tee,Tops,NA,280,bells,1120,bells,NA,NA,NA,NA,nh,item-gold-print-tee,https://villagerdb.com/images/items/full/gold-print-tee.76fe75c.png
2577,gold-rose-crown,Gold Rose Crown,Hats,NA,12000,bells,48000,bells,NA,NA,NA,NA,nh,item-gold-rose-crown,https://villagerdb.com/images/items/full/gold-rose-crown.dbe61f0.png
2578,gold-rose-wreath,Gold Rose Wreath,Furniture,NA,20000,bells,80000,bells,NA,NA,NA,NA,nh,item-gold-rose-wreath,https://villagerdb.com/images/items/thumb/gold-rose-wreath.40729d0.png
2580,gold-roses,Gold Roses,Flowers,FALSE,1000,bells,NA,NA,Find on ground at mystery island,NA,NA,NA,nh,item-gold-roses,https://villagerdb.com/images/items/thumb/gold-roses.bbbe421.png
2580,gold-roses,Gold Roses,Flowers,FALSE,1000,bells,NA,NA,crossbreeding flowers,NA,NA,NA,nh,item-gold-roses,https://villagerdb.com/images/items/thumb/gold-roses.bbbe421.png
2583,gold-wrapping-paper,Gold Wrapping Paper,Usables,NA,40,bells,NA,NA,NA,NA,NA,NA,nh,item-gold-wrapping-paper,https://villagerdb.com/images/items/thumb/gold-wrapping-paper.63ba324.png
2584,golden-arowana-model,Golden Arowana Model,Furniture,NA,30000,bells,120000,bells,NA,NA,NA,NA,nh,item-golden-arowana-model,https://villagerdb.com/images/items/thumb/golden-arowana-model.6a47c91.png
2585,golden-axe,Golden Axe,Tools,FALSE,10655,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-axe,https://villagerdb.com/images/items/thumb/golden-axe.ec2530e.png
2589,golden-candlestick,Golden Candlestick,Furniture,FALSE,20000,bells,NA,NA,NA,FALSE,2,gold-nugget,nh,item-golden-candlestick,https://villagerdb.com/images/items/thumb/golden-candlestick.0dedc67.png
2591,golden-casket,Golden Casket,Furniture,NA,80000,bells,320000,bells,NA,NA,NA,NA,nh,item-golden-casket,https://villagerdb.com/images/items/thumb/golden-casket.e86b273.png
2595,golden-dishes,Golden Dishes,Furniture,NA,10000,bells,40000,bells,NA,NA,NA,NA,nh,item-golden-dishes,https://villagerdb.com/images/items/thumb/golden-dishes.cf05f7d.png
2597,golden-dung-beetle,Golden Dung Beetle,Furniture,NA,30000,bells,120000,bells,NA,NA,NA,NA,nh,item-golden-dung-beetle,https://villagerdb.com/images/items/thumb/golden-dung-beetle.d2ed639.png
2599,golden-gears,Golden Gears,Furniture,NA,11125,bells,44500,bells,NA,NA,NA,NA,nh,item-golden-gears,https://villagerdb.com/images/items/thumb/golden-gears.b555f21.png
2601,golden-net,Golden Net,Tools,FALSE,10400,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-net,https://villagerdb.com/images/items/thumb/golden-net.42260ab.png
2602,golden-rod,Golden Rod,Tools,FALSE,10400,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-rod,https://villagerdb.com/images/items/thumb/golden-rod.eddfb0e.png
2604,golden-seat,Golden Seat,Furniture,NA,50000,bells,200000,bells,NA,NA,NA,NA,nh,item-golden-seat,https://villagerdb.com/images/items/thumb/golden-seat.c9f5e1a.png
2605,golden-shovel,Golden Shovel,Tools,FALSE,10675,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-shovel,https://villagerdb.com/images/items/thumb/golden-shovel.5812a0e.png
2606,golden-slingshot,Golden Slingshot,Tools,FALSE,10300,bells,NA,NA,NA,FALSE,1,gold-nugget,nh,item-golden-slingshot,https://villagerdb.com/images/items/thumb/golden-slingshot.c8914ac.png
2606,golden-slingshot,Golden Slingshot,Tools,FALSE,10300,bells,NA,NA,NA,FALSE,1,slingshot,nh,item-golden-slingshot,https://villagerdb.com/images/items/thumb/golden-slingshot.c8914ac.png
2607,golden-stag-model,Golden Stag Model,Furniture,NA,36000,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-stag-model,https://villagerdb.com/images/items/thumb/golden-stag-model.df40879.png
2608,golden-stag,Golden Stag,Bugs,FALSE,12000,bells,48000,bells,NA,NA,NA,NA,nh,item-golden-stag,https://villagerdb.com/images/items/thumb/golden-stag.86337b0.png
2610,golden-toilet,Golden Toilet,Furniture,NA,60000,bells,240000,bells,NA,NA,NA,NA,nh,item-golden-toilet,https://villagerdb.com/images/items/thumb/golden-toilet.81549e7.png
2611,golden-trout-model,Golden Trout Model,Furniture,NA,45000,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-trout-model,https://villagerdb.com/images/items/thumb/golden-trout-model.6ee47c3.png
2612,golden-trout,Golden Trout,Fish,FALSE,15000,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-trout,https://villagerdb.com/images/items/thumb/golden-trout.4e8358d.png
2615,golden-wand,Golden Wand,Tools,FALSE,20750,bells,NA,NA,NA,NA,NA,NA,nh,item-golden-wand,https://villagerdb.com/images/items/thumb/golden-wand.1a14891.png
2616,golden-watering-can,Golden Watering Can,Tools,FALSE,10675,bells,NA,NA,NA,FALSE,1,gold-nugget,nh,item-golden-watering-can,https://villagerdb.com/images/items/thumb/golden-watering-can.0939311.png
